tool	url	doi
toppas	http://open-ms.sourceforge.net/workflow-integration/toppasworkflows/	--
python-fast5	https://github.com/mateidavid/fast5	--
python-gdcm	http://gdcm.sourceforge.net/	--
python-fastcluster	https://cran.r-project.org/package=fastcluster	--
python-pbalign	https://github.com/PacificBiosciences/pbalign	--
python-pbcore	https://github.com/PacificBiosciences/pbcore	--
python3-bz2file	https://github.com/nvawda/bz2file	--
python3-fastcluster	https://cran.r-project.org/package=fastcluster	--
python3-pbconsensuscore	https://github.com/PacificBiosciences/ConsensusCore	--
batchcorrection	https://github.com/phnmnl/container-batch_correction	--
fis-gtm-6.3-000a	http://sourceforge.net/projects/fis-gtm	--
melting-gui	http://www.ebi.ac.uk/compneur-srv/melting/	--
python-csb	https://github.com/csb-toolbox/CSB	--
python-pbsuite-utils	http://sourceforge.net/projects/pb-jelly	--
python-pbgenomicconsensus	https://github.com/PacificBiosciences/GenomicConsensus	--
python3-fast5	https://github.com/mateidavid/fast5	--
python3-typed-ast	https://github.com/python/mypy	--
tamenmr	https://github.com/PGB-LIV/tameNMR	--
ebi-webservice	https://www.ebi.ac.uk/services	--
python-mne	https://github.com/mne-tools/mne-python	--
python-qcli	https://pypi.org/project/qcli/	--
python-xopen	https://github.com/marcelm/xopen/	--
python-vtkgdcm	http://gdcm.sourceforge.net/	--
python3-csb	https://github.com/csb-toolbox/CSB	--
python3-hl7	https://github.com/johnpaulett/python-hl7/	--
python3-rdflib-jsonld	https://github.com/RDFLib/rdflib-jsonld	--
r-other-mott-happy.hbrem	http://www.well.ox.ac.uk/happy/happyR.shtml	--
dna-jellyfish	http://www.cbcb.umd.edu/software/jellyfish/	--
python-pbcommand	https://github.com/PacificBiosciences/pbbioconda	--
python-pbbanana	http://sourceforge.net/projects/pb-jelly	--
python-sqlsoup	https://pypi.python.org/pypi/sqlsoup	--
python3-matplotlib-venn	https://github.com/konstantint/matplotlib-venn	--
pwiz	https://github.com/ProteoWizard/pwiz	--
filo	https://github.com/arq5x/filo	--
python-multipletau	https://github.com/FCS-analysis/multipletau	--
python3-avro	https://pypi.org/project/avro-python3/	--
python-tifffile	https://github.com/cgohlke/tifffile	--
python3-sqlsoup	https://pypi.python.org/pypi/sqlsoup	--
smrtanalysis-dev	http://www.pacb.com/products-and-services/analytical-software/smrt-analysis/	--
peptimapper	https://github.com/laeticlo/Ectoline	--
openmolar	https://github.com/rowinggolfer/openmolar1	--
python-cogent	https://github.com/pycogent/pycogent	--
python-hl7	https://github.com/johnpaulett/python-hl7/	--
python-rdflib-jsonld	https://github.com/RDFLib/rdflib-jsonld	--
python3-multipletau	https://github.com/FCS-analysis/multipletau	--
biomaj-properties	http://biomaj.genouest.org	--
python-biom-format	http://biom-format.org/	--
python-pysam-tests	https://github.com/pysam-developers/pysam/blob/master/doc/index.rst	--
python-pysam	https://github.com/pysam-developers/pysam	--
python-schema-salad	https://github.com/common-workflow-language/schema_salad	--
python3-openslide	https://github.com/openslide/openslide-python	--
python3-pysam	https://github.com/pysam-developers/pysam	--
rpg	https://gitlab.pasteur.fr/nmaillet/rpg	--
casmoothing	https://github.com/tfmoraes/python-casmoothing	--
stocsy	https://github.com/cheminfo-js/stocsy	--
biosquid-dev	http://eddylab.org/software.html	--
python-freecontact	https://directory.fsf.org/wiki/Python-freecontact	--
python-pyvcf	https://github.com/jamescasbon/PyVCF	--
relion-binplusmpi	http://www2.mrc-lmb.cam.ac.uk/relion/index.php/Main_Page	--
sitplus	http://sitplus.crea-si.com	--
python-ball	https://github.com/Mamba413/Ball	--
python-ballview	https://ball-project.org/ballview/	--
python-clips	https://github.com/noxdafox/clipspy	--
python-corepywrap	https://sw-tools.rcsb.org/apps/CORE-WRAPPER/index.html	--
python-casmoothing	https://github.com/tfmoraes/python-casmoothing	--
python-dendropy	https://github.com/jeetsukumaran/DendroPy	--
python-fitbit	https://github.com/orcasgit/python-fitbit	--
python-intervaltree-bio	https://github.com/konstantint/intervaltree-bio	--
python-openslide	https://github.com/openslide/openslide-python	--
python-dictobj	http://pypi.python.org/pypi/dictobj	--
python-visionegg	https://github.com/visionegg/visionegg	--
python3-biom-format	http://biom-format.org/	--
python-screed	https://screed.readthedocs.org	--
python3-dendropy	https://github.com/jeetsukumaran/DendroPy	--
python3-intervaltree-bio	https://github.com/konstantint/intervaltree-bio	--
python3-dictobj	http://pypi.python.org/pypi/dictobj	--
python3-pymummer	https://github.com/sanger-pathogens/pymummer	--
python3-pyvcf	https://github.com/jamescasbon/PyVCF	--
python3-screed	https://screed.readthedocs.org	--
python3-sphinxcontrib.autoprogram	https://pythonhosted.org/sphinxcontrib-autoprogram/	--
sitplus-data	http://sitplus.crea-si.com	--
tmux	https://github.com/tmux/tmux/	--
rnacode	http://wash.github.io/rnacode/	--
r-yaml	None	--
keepalive	https://github.com/wikier/keepalive	--
kid	https://pypi.python.org/pypi/kid	--
cancerit-allelecount	https://github.com/cancerit/alleleCount	--
cdbtools	http://compbio.dfci.harvard.edu/tgi	--
chanjo	http://www.chanjo.co/	--
ddocent	http://ddocent.com	--
opsin	https://bitbucket.org/dan2097/opsin/	--
ucsc-addcols	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-axttomaf	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-axttopsl	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedclip	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedcommonregions	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedcoverage	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedextendranges	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedgeneparts	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedgraphpack	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedintersect	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-beditemoverlapcount	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedpileups	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedremoveoverlap	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-splitfile	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-splitfilebycolumn	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-sqltoxml	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-stringify	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-subchar	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-subcolumn	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-taillines	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-tdbquery	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-texthistogram	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-ticktodate	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-tolower	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-toupper	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-trfbig	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-twobitdup	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-twobitmask	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-validatefiles	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-validatemanifest	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-wigcorrelate	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-wordline	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-xmlcat	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-xmltosql	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafsinregion	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafspecieslist	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafspeciessubset	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafsplit	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafsplitpos	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-maftoaxt	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-maftopsl	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-maftosnpbed	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-netchainsubset	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-nettobed	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslcat	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslcdnafilter	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslcheck	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-psldropoverlap	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chainprenet	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chainsort	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chainsplit	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chainstitchid	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chainswap	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chaintoaxt	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chaintopsl	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chaintopslbasic	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-crtreeindexbed	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-crtreesearchbed	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-fetchchromsizes	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-genepredtofakepsl	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-maffetch	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-maffilter	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-maffrag	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-maffrags	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafgene	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafmefirst	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-maforder	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafranges	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-genepredtomafframes	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgloadbed	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgloadchain	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgloadmaf	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgloadwiggle	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-lavtopsl	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-liftup	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafaddirows	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafaddqrows	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mafcoverage	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedrestricttopositions	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedsort	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedtogenepred	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedtopsl	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bedweedoverlapping	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bigbedinfo	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bigbednameditems	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bigbedsummary	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslswap	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-psltobed	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-psltobigpsl	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-psltochain	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-psltopslx	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslxtofa	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-qactowig	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-qatoqac	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-randomlines	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-rasqlquery	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-ratolines	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-ratotab	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-rmfadups	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-rowstocols	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-spacedtotab	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bigbedtobed	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bigwigaverageoverbed	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bigwigcluster	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bigwigcorrelate	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bigwiginfo	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-blasttopsl	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chainantirepeat	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chainfilter	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chainmergesort	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chainnet	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslreps	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslscore	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslselect	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslpostarget	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslsort	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslpretty	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslstats	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslrecalcmatch	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslfilter	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslhisto	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslliftsubrangeblat	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslmap	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslmrnacover	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslpairs	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslpartition	http://hgdownload.cse.ucsc.edu/admin/exe/	--
hifive	https://github.com/bxlab/hifive	--
fiji	https://github.com/fiji/fiji	--
openmg	https://sourceforge.net/projects/openmg	--
align_it	http://silicos-it.be.s3-website-eu-west-1.amazonaws.com/software/align-it/1.0.4/align-it.html	--
eoulsan	https://github.com/GenomicParisCentre/eoulsan	--
variant-effect-predictor	None	--
circexplorer	https://github.com/YangLab/CIRCexplorer	--
cofold	http://www.e-rna.org/cofold/	--
pynacl	None	--
viral-ngs	https://github.com/broadinstitute/viral-ngs	--
geodl	https://github.com/jduc/geoDL	--
aniso8601	https://pypi.python.org/packages/source/a/aniso8601/aniso8601-1.1.0.tar.gz	--
ansible	None	--
ant	http://ant.apache.org	--
argh	None	--
argutils	None	--
aria2	https://github.com/aria2/aria2	--
arvados-cli	https://github.com/arvados/arvados	--
asciigenome	https://github.com/dariober/ASCIIGenome	--
autolog	http://noble.gs.washington.edu/~mmh1/software/autolog/	--
avro-python3	https://github.com/apache/avro	--
awscli	https://github.com/aws/aws-cli	--
backports.csv	https://github.com/ryanhiebert/backports.csv	--
backports.unittest_mock	https://github.com/jaraco/backports.unittest_mock	--
bcbio_monitor	https://github.com/guillermo-carrasco/bcbio-nextgen-monitor	--
bcbio-prioritize	https://github.com/chapmanb/bcbio.prioritize	--
bcbio-rnaseq	https://github.com/roryk/bcbio.rnaseq	--
bcbio-variation	https://github.com/chapmanb/bcbio.variation	--
bcbio-variation-recall	https://github.com/chapmanb/bcbio.variation.recall	--
bcbreport	https://github.com/lpantano/bcbio.coverage	--
bcdoc	https://pypi.python.org/packages/source/b/bcdoc/bcdoc-0.16.0.tar.gz	--
bcl2fastq-nextseq	https://github.com/brwnj/bcl2fastq	--
bd2k-python-lib	https://github.com/BD2KGenomics/bd2k-python-lib	--
beagle-lib	https://github.com/beagle-dev/beagle-lib	--
bioawk	https://github.com/lh3/bioawk	--
bioconductor-jmosaics	https://www.bioconductor.org/packages/2.13/bioc/html/jmosaics.html	--
bioconductor-mmdiff	None	--
bioconductor-rcytoscape	None	--
bioepic	https://github.com/biocore-ntnu/epic2	--
bleach	None	--
bmtagger	ftp://ftp.ncbi.nlm.nih.gov/pub/agarwala/bmtagger/	--
boltons	https://github.com/mahmoud/boltons	--
botocore	https://github.com/boto/botocore	--
bottle	https://github.com/bottlepy/bottle	--
brewer2mpl	https://github.com/jiffyclub/palettable	--
cage	https://github.com/adambloniarz/CAGe	--
cgcloud-lib	https://github.com/BD2KGenomics/cgcloud	--
chainmap	None	--
check-sort-order	https://github.com/gogetdata/ggd-utils	--
cmfinder	https://sourceforge.net/projects/weinberg-cmfinder/	--
colorbrewer	http://noble.gs.washington.edu/~mmh1/software/colorbrewer/	--
cosi2	https://www.broadinstitute.org/mpg/cosi2/	--
crb-blast	https://github.com/cboursnell/crb-blast	--
cyordereddict	None	--
data_hacks	https://github.com/bitly/data_hacks	--
dazz_db	https://github.com/thegenemyers/DAZZ_DB	--
deap	https://github.com/DEAP/deap	--
debwt	https://github.com/DixianZhu/deBWT	--
denovogear	https://github.com/denovogear/denovogear	--
dfam	https://www.dfam.org	--
doit	None	--
dropbox	None	--
dxua	https://documentation.dnanexus.com/user/objects/uploading-and-downloading-files/batch/upload-agent	--
elasticluster	https://github.com/gc3-uzh-ch/elasticluster	--
epydoc	http://epydoc.sourceforge.net	--
esmre	http://code.google.com/p/esmre/	--
ete2	http://etetoolkit.org/	--
extract_fullseq	ftp://ftp.ncbi.nlm.nih.gov/pub/agarwala/bmtagger/	--
fadapa	https://github.com/fadapa/fadapa	--
fastdtw	None	--
fastool	https://github.com/fstrozzi/Fastool	--
fermi	https://github.com/lh3/fermi	--
fftw	https://github.com/FFTW/fftw3	--
ficus	https://github.com/camillescott/ficus	--
filechunkio	https://github.com/fabiant7t/filechunkio	--
fisher	https://github.com/painyeph/FishersExactTest	--
flask-admin	https://github.com/flask-admin/flask-admin	--
flask-basicauth	https://github.com/jpvanhal/flask-basicauth	--
flask-bootstrap	https://github.com/mbr/flask-bootstrap	--
flask-bower	https://github.com/lobeck/flask-bower	--
flask-markdown	https://github.com/dcolish/flask-markdown	--
flask-nav	https://github.com/mbr/flask-nav	--
flask-potion	https://github.com/biosustain/potion	--
flask-script	https://github.com/smurfix/flask-script	--
flock	https://sourceforge.net/projects/immportflock/	--
forked-path	http://github.com/Singletoned/forked-path	--
ftputil	https://ftputil.sschwarzer.net/trac	--
gatk-framework	https://github.com/chapmanb/gatk	--
gb_taxonomy_tools	https://github.com/spond/gb_taxonomy_tools	--
gecode	https://github.com/Gecode/MPG	--
genblastg	http://genome.sfu.ca/genblast/download.html	--
genepop	http://kimura.univ-montp2.fr/~rousset/Genepop.htm	--
genomicassertions	https://github.com/dakl/genomicassertions	--
gevent	https://github.com/gevent/gevent	--
gfold	http://compbio.tongji.edu.cn/~fengjx/GFOLD/gfold.html	--
ghostscript	https://github.com/mephraim/ghostscriptsharp	--
glob2	None	--
glpk	None	--
gmtk	http://melodi.ee.washington.edu/gmtk/	--
gnuplot	None	--
gocr	http://jocr.sourceforge.net/	--
google-api-python-client	https://github.com/googleapis/google-api-python-client	--
google-cloud-sdk	https://github.com/GoogleCloudPlatform/cloud-sdk-docker	--
google-sparsehash	https://github.com/justinsb/google-sparsehash	--
