bioconductor-drimseq	46880	RNA-seq,Sequence analysis,Transcription factors and regulatory sites,RNA-Seq,Genetics,Transcriptomics,Genomics
bioconductor-drivernet	39494	Gene Expression Profiling,Gene Expression Regulation, Neoplastic,Gene Regulatory Networks,Genomics,Humans,Metabolic Networks and Pathways,Mutation,Neoplasms,Oncogenes,Transcription, Genetic,Oncology,DNA mutation,Transcriptomics,Gene Expression,Transcriptome
bioconductor-droplettestfiles	426	Genomics
bioconductor-dropletutils	37114	Gene expression,RNA-seq,Sequencing,Transcriptomics,Genomics,RNA-Seq
bioconductor-drosgenome1.db	2335	
bioconductor-drosgenome1cdf	1796	
bioconductor-drosgenome1probe	1908	
bioconductor-drosophila2.db	2471	
bioconductor-drosophila2cdf	2386	
bioconductor-drosophila2probe	2325	
bioconductor-drugvsdisease	26532	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Pathology,Pharmacology,Clustering,Gene Expression,Transcriptomics
bioconductor-drugvsdiseasedata	45797	
bioconductor-dsimer	14243	
bioconductor-dsqtl	2277	
bioconductor-dss	60252	DNA Methylation,Epigenesis, Genetic,Genome,Research Design,Sequencing,RNA-seq,RNA-Seq,Transcriptomics,Genomics
bioconductor-dta	42208	Cell Cycle,Gene Expression Profiling,Genome-Wide Association Study,Oligonucleotide Array Sequence Analysis,RNA Stability,Saccharomyces cerevisiae,Schizosaccharomyces,Transcriptome,Transcriptomics
bioconductor-dualks	2249	Gene Expression,Transcriptomics
bioconductor-dune	1061	Clustering,RNA-Seq,Transcriptomics
bioconductor-duoclustering2018	2269	Clustering,RNA-Seq,Transcriptomics
bioconductor-dupchecker	33024	Cluster Analysis,Data Interpretation, Statistical,Databases, Genetic,Gene Expression Profiling,Genomics,High-Throughput Nucleotide Sequencing,Meta-Analysis as Topic,Sequencing,Gene Expression,Transcriptomics
bioconductor-dupradar	320505	Artifacts,Gene Expression Profiling,Genome, Human,High-Throughput Nucleotide Sequencing,Humans,Polymerase Chain Reaction,RNA,Sequence Analysis, RNA,RNA-seq,RNA-Seq,Transcriptomics
bioconductor-dvddata	3487	
bioconductor-dyebias	39237	Artifacts,Base Sequence,Bias,Coloring Agents,Genes,Oligonucleotide Array Sequence Analysis,Staining and Labeling,Microarray experiment
bioconductor-dyebiasexamples	2371	
bioconductor-dyndoc	40955	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data submission, annotation and curation
bioconductor-easyqpcr	1622	
bioconductor-easyreporting	1068	
bioconductor-easyrnaseq	32775	Computational Biology,RNA,Sequence Analysis, RNA,RNA-seq,Sequence analysis,RNA-Seq,Genetics,Transcriptomics,Genomics
bioconductor-eatonetalchipseq	2221	
bioconductor-ebarrays	100271	Animals,Bayes Theorem,Biometry,Data Interpretation, Statistical,Gene Expression Profiling,Leptin,Mice,Models, Statistical,Multigene Family,Oligonucleotide Array Sequence Analysis,Gene expression,Clustering
bioconductor-ebcoexpress	17722	
bioconductor-ebimage	183398	Computer Graphics,Databases, Factual,Image Processing, Computer-Assisted,Information Storage and Retrieval,Phenotype,User-Computer Interface,Biological imaging
bioconductor-ebsea	39585	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,RNA-Seq,Gene expression,Transcriptomics
bioconductor-ebseq	342359	Bayes Theorem,Cell Line,Embryonic Stem Cells,Gene Expression Profiling,Genome,Models, Statistical,RNA Isoforms,RNA, Messenger,Sequence Analysis, RNA,Statistics and probability,Gene expression,Molecular interactions, pathways and networks,RNA-Seq,Transcriptomics,Genomics
bioconductor-ebseqhmm	4227	RNA-Seq,Transcriptomics
bioconductor-ecoli2.db	2322	
bioconductor-ecoli2cdf	2296	
bioconductor-ecoli2probe	2297	
bioconductor-ecoliasv2cdf	2300	
bioconductor-ecoliasv2probe	2338	
bioconductor-ecolicdf	2387	
bioconductor-ecolik12.db0	2074	
bioconductor-ecolileucine	2187	
bioconductor-ecoliprobe	2286	
bioconductor-ecolisakai.db0	2070	
bioconductor-ecolitk	1850	
bioconductor-edaseq	155192	Animals,Calibration,Gene Expression Profiling,High-Throughput Nucleotide Sequencing,Humans,RNA,Sequence Analysis, RNA,Transcription, Genetic,RNA-seq,Sequence analysis,RNA-Seq,Transcriptomics
bioconductor-edda	58785	Gene Expression Profiling,High-Throughput Nucleotide Sequencing,Humans,K562 Cells,Metagenomics,Sequence Analysis, RNA,Single-Cell Analysis,Computational Biology,Genomics,RNA-Seq,Transcriptomics
bioconductor-edge	17739	Gene Expression,Transcriptomics
bioconductor-edger	1198584	biology,bioinformatics,r,commandline,Bayes Theorem,Carcinoma, Squamous Cell,Gene Expression Profiling,Genetic Variation,High-Throughput Nucleotide Sequencing,Linear Models,Mouth Neoplasms,Sequence Analysis, RNA,Genetics,RNA-seq,ChIP-seq,Clustering,Genomics,RNA-Seq,Transcriptomics,Gene Expression
bioconductor-eegc	2367	Gene Expression,Transcriptomics
bioconductor-egad	2453	Genomics
bioconductor-egsea	43699	Animals,Computational Biology,Databases, Genetic,Female,Gene Expression Profiling,Humans,Interleukin-13,Leukocytes, Mononuclear,Mammary Glands, Human,Mice,Sequence Analysis, RNA,Systems biology,Proteomics,Metabolomics,Genetics,Genomics
bioconductor-egseadata	83560	
bioconductor-eir	12689	Clustering,Proteomics,Genomics,Metabolomics,Genetics
bioconductor-eisa	1834	Clustering,Gene Expression,Transcriptomics
bioconductor-eisar	1112	Genomics,RNA-Seq,Transcriptomics,Gene Expression
bioconductor-elbow	3630	Cluster Analysis
bioconductor-elmer	43917	Gene Expression,Transcriptome,Transcriptomics
bioconductor-elmer.data	30121	
bioconductor-emdomics	4999	Genomics,Gene Expression,Transcriptomics
bioconductor-empiricalbrownsmethod	40522	Data Interpretation, Statistical,High-Throughput Screening Assays,Humans,Neoplasms,Statistics and probability
bioconductor-encodexplorer	48922	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data management
bioconductor-encodexplorerdata	986	
bioconductor-enhancedvolcano	8191	
bioconductor-enmcb	1033	
bioconductor-enmix	2324	Genetics,Genomics
bioconductor-enrichedheatmap	18298	
bioconductor-enrichmentbrowser	13170	Gene Expression,Transcriptomics
bioconductor-enrichplot	56015	
bioconductor-enrichtf	1585	Transcription Factors
bioconductor-ensdb.hsapiens.v75	28884	
bioconductor-ensdb.hsapiens.v79	2529	
bioconductor-ensdb.hsapiens.v86	3404	
bioconductor-ensdb.mmusculus.v75	2343	
bioconductor-ensdb.mmusculus.v79	2889	
bioconductor-ensdb.rnorvegicus.v75	2420	
bioconductor-ensdb.rnorvegicus.v79	2349	
bioconductor-ensembldb	343880	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data management,Genetics
bioconductor-ensemblvep	40646	Databases, Nucleic Acid,Genetic Variation,Genomics,Humans,Internet,Molecular Sequence Annotation,Computational Biology,Bioinformatics,Genetic variation
bioconductor-envisionquery	2314	
bioconductor-epidish	3480	Genetics,Genomics
bioconductor-epigenomix	38727	Bayes Theorem,Chromatin Immunoprecipitation,Computational Biology,Epigenesis, Genetic,Histones,Oligonucleotide Array Sequence Analysis,Sequence Analysis, RNA,Transcription, Genetic,Epigenetics,RNA-seq,Microarray experiment,ChIP-seq,RNA-Seq,Transcriptomics
bioconductor-epihet	1662	Genetics,Genomics
bioconductor-epinem	385	
bioconductor-epitxdb	1067	Transcriptomics
bioconductor-epitxdb.hs.hg38	1039	
bioconductor-epitxdb.mm.mm10	1038	
bioconductor-epitxdb.sc.saccer3	1048	
bioconductor-epivizr	26599	Chromosome Mapping,Data Mining,Database Management Systems,Databases, Genetic,Genomics,Internet,User-Computer Interface
bioconductor-epivizrchart	2322	
bioconductor-epivizrdata	26102	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data management
bioconductor-epivizrserver	41079	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data management
bioconductor-epivizrstandalone	27783	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data visualisation
bioconductor-erccdashboard	4387	Gene Expression,Genetics,Transcriptomics,Genomics
bioconductor-erma	2109	
bioconductor-erssa	2317	RNA-Seq,Transcriptomics
bioconductor-esatac	12833	
bioconductor-escape	441	
bioconductor-esetvis	26178	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data visualisation
bioconductor-estrogen	3974	
bioconductor-etec16s	2206	Metagenome
bioconductor-eudysbiome	41253	Arthritis, Rheumatoid,Automation,Biodiversity,Gastrointestinal Microbiome,Humans,Computational Biology,Microbiology,Pathology
bioconductor-eupathdb	1828	
bioconductor-evaluomer	1591	Clustering
bioconductor-eventpointer	1827	RNA-Seq,Transcriptomics
bioconductor-excluster	2182	RNA-Seq,Transcriptomics
bioconductor-eximir	26092	Animals,Gene Expression Profiling,Inhalation Exposure,Lung,Male,Mice, Inbred Strains,MicroRNAs,Oligonucleotide Array Sequence Analysis,Particulate Matter,Reproducibility of Results,Reverse Transcriptase Polymerase Chain Reaction,Smoke,Tobacco,Gene transcripts,RNA,Data management
bioconductor-exomecopy	131598	Base Composition,Chromosomes, Human, X,Computer Simulation,DNA Copy Number Variations,Databases, Genetic,Exome,Gene Frequency,Genetic Carrier Screening,Homozygote,Humans,Markov Chains,Predictive Value of Tests,Sensitivity and Specificity,Sequence Analysis, DNA,Exome sequencing,Genetics,Genomics
bioconductor-exomepeak	20299	Transcriptome,Transcriptomics
bioconductor-exomepeak2	1075	RNA-Seq,Transcriptome,Transcriptomics
bioconductor-experimenthub	28901	Clustering
bioconductor-experimenthubdata	2202	
bioconductor-experimentsubset	440	
bioconductor-explorase	2961	
bioconductor-exploremodelmatrix	1053	
bioconductor-expressionatlas	2241	
bioconductor-expressionview	17745	Gene Expression,Transcriptomics
bioconductor-faahko	15255	Amidohydrolases,Animals,Brain,Chromatography, Liquid,Ethanolamines,Fatty Acids,Hydrolysis,Mass Spectrometry,Mice,Mice, Knockout,Predictive Value of Tests,Spinal Cord,Substrate Specificity,Taurine
bioconductor-fabia	55815	Factor Analysis, Statistical,Gene Expression,Gene Expression Profiling,Oligonucleotide Array Sequence Analysis,Pattern Recognition, Automated,Statistics and probability,Clustering,Transcriptomics
bioconductor-fabiadata	2082	Clustering,Gene Expression,Transcriptomics
bioconductor-facopy.annot	1541	
bioconductor-facsdorit	1623	
bioconductor-factdesign	2181	
bioconductor-famagg	2608	Genetics,Genomics
bioconductor-famat	394	
bioconductor-fantom3and4cage	4209	Gene Expression,Transcriptomics
bioconductor-farms	44517	Computer Simulation,DNA Probes,Gene Expression Profiling,Models, Genetic,Oligonucleotide Array Sequence Analysis,Sequence Analysis, DNA,Microarray experiment
bioconductor-fastliquidassociation	2258	Genetics,Genomics
bioconductor-fastqcleaner	17676	
bioconductor-fastseg	180740	Chromosomes, Human, X,DNA Copy Number Variations,HapMap Project,High-Throughput Nucleotide Sequencing,Humans,Male,Poisson Distribution,Sequence Analysis, DNA,Sequencing,Microarray experiment,Sequence analysis
bioconductor-fcbf	3044	
bioconductor-fccac	41216	Chromatin,Chromatin Immunoprecipitation,Epigenomics,High-Throughput Nucleotide Sequencing,Histones,Humans,Methylation,Protein Processing, Post-Translational,Reproducibility of Results,Sequence Analysis, DNA,Sequencing,ChIP-seq,Genetics,Genomics
bioconductor-fci	3542	Proteomics,Transcriptomics,Gene Expression
bioconductor-fcoex	839	Transcriptomics
bioconductor-fcscan	1301	Clustering
bioconductor-fdb.fantom4.promoters.hg19	2338	
bioconductor-fdb.infiniummethylation.hg18	2319	
bioconductor-fdb.infiniummethylation.hg19	48034	
bioconductor-fdb.ucsc.snp135common.hg19	2269	
bioconductor-fdb.ucsc.snp137common.hg19	2305	
bioconductor-fdb.ucsc.trnas	2289	Genetics,Genomics
bioconductor-fdrame	24813	
bioconductor-fella	4146	Metabolomics
bioconductor-fem	2117	Gene Expression,Transcriptomics
bioconductor-ffpe	26387	Breast Neoplasms,Colorectal Neoplasms,Female,Fixatives,Follow-Up Studies,Formaldehyde,Gene Expression Profiling,Humans,Oligonucleotide Array Sequence Analysis,Paraffin Embedding,Quality Control,RNA, Messenger,Reference Values,Reproducibility of Results,Tissue Fixation,Transcriptome,Microarray experiment,Data quality management,Transcriptomics
bioconductor-ffpeexampledata	2205	
bioconductor-fgnet	4217	Clustering,Genomics
bioconductor-fgsea	148886	Genetics,Genomics
bioconductor-fibroeset	2502	
bioconductor-fieldeffectcrc	434	RNA-Seq,Transcriptome,Transcriptomics
bioconductor-filterffpe	450	
bioconductor-findmyfriends	55383	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Microbiology,Clustering
bioconductor-fis	52561	
bioconductor-fishalyser	60891	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Cell biology,Imaging
bioconductor-fishpond	5532	RNA-Seq,Gene Expression,Transcriptomics
bioconductor-fission	2215	RNA-Seq,Transcriptomics
bioconductor-fitcons.ucsc.hg19	2307	Genomics,Genetics
bioconductor-fithic	91266	Animals,Chromatin,Chromatin Assembly and Disassembly,Confidence Intervals,Embryonic Stem Cells,Histone Code,Homeodomain Proteins,Humans,Mice,Models, Genetic,Nanog Homeobox Protein,Neurons,Octamer Transcription Factor-3,Protein Binding,Regulatory Sequences, Nucleic Acid,Species Specificity,Yeasts,Genomics
bioconductor-flagme	32807	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Metabolomics,Mass spectrometry
bioconductor-fletcher2013a	2579	Breast Neoplasms,Female,Gene Expression Profiling,Gene Expression Regulation, Neoplastic,Gene Regulatory Networks,Genetic Linkage,Genetic Loci,Genetic Predisposition to Disease,Humans,MCF-7 Cells,Polymorphism, Single Nucleotide,Receptor, Fibroblast Growth Factor, Type 2,Regulon,Reproducibility of Results,Risk Factors,Signal Transduction,Transcription, Genetic,Gene Expression,Transcriptomics
bioconductor-fletcher2013b	2285	Breast Neoplasms,Female,Gene Expression Profiling,Gene Expression Regulation, Neoplastic,Gene Regulatory Networks,Genetic Linkage,Genetic Loci,Genetic Predisposition to Disease,Humans,MCF-7 Cells,Polymorphism, Single Nucleotide,Receptor, Fibroblast Growth Factor, Type 2,Regulon,Reproducibility of Results,Risk Factors,Signal Transduction,Transcription, Genetic
bioconductor-flipflop	14650	
bioconductor-flowai	193195	Cluster Analysis,Data Interpretation, Statistical,Flow Cytometry,Humans,Data quality management
bioconductor-flowbeads	40356	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Laboratory techniques,Data management,Biophysics
bioconductor-flowbin	2245	
bioconductor-flowcatchr	2349	
bioconductor-flowchic	2376	Clustering
bioconductor-flowcl	164118	Cell Physiological Phenomena,Flow Cytometry,Gene Ontology,Humans,Immunophenotyping,Leukocyte Common Antigens,Receptors, CCR7,Cell biology
bioconductor-flowclean	40646	Cell Tracking,Datasets as Topic,Flow Cytometry,Fluorescence,Humans,Quality Control,Cell biology
bioconductor-flowclust	19339	Clustering
bioconductor-flowcore	340105	Database Management Systems,Drug Discovery,Flow Cytometry,Information Storage and Retrieval,User-Computer Interface,Computational Biology,Laboratory techniques,Biotechnology,Biophysics
bioconductor-flowcut	434	
bioconductor-flowcybar	3323	Clustering
bioconductor-flowdensity	204504	Biomarkers,Cell Physiological Phenomena,Cluster Analysis,Databases, Factual,Flow Cytometry,Humans,Computational Biology,Cell biology,Clustering
